Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Macroeconomía II,B,2020-06-01,Clase 17,1:51:16,https://ca.bbcollab.com/recording/a9ab914588ff4b1ab0eecb16949b548e,https://dfz4hf1hz1uri.cloudfront.net/content/ba3688ab-8aa1-4a5c-85db-c427c75ae621/20/06/01/16/ba3688ab-8aa1-4a5c-85db-c427c75ae621_1_200601T165153004Z.mp4?Expires=1595678792&Signature=ZDyxjzfonl2YShhPycQwhEVvmZvdWuxwSmOr7cwJMmf88r7ou5Kzik7qtO1xZyFHy9ooBIk7ysyecPLWa4Pz~Xs-JS4M~Fo2nJJxgsR~SPTqPzb8J3id6l2CQAP8OUjUoBTcGiCCQc~bmzjMXawuSqoOGHc3ipwEfhglgl~QzmkD0lvzjSlWbx3rmlyISTatr4kcRqzE1jbPaybRbH1R2hxgZVmbQafyUkUJbI~-~nKuDxbBBauK2-sVyHEmNAJQhwj4IzXfyyv5iFxglxjz0NWcQos3AwY4R1eNaKZZbFARL88c-ktwyTb1B4KBVfzIH9aaHLIAjAlXJw5hUk4kng__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-03,Clase 18,1:46:27,https://ca.bbcollab.com/recording/6be2330ed3ab44d3b1a832c14fcadb05,https://dfz4hf1hz1uri.cloudfront.net/content/fc96d39a-9bc9-4ddc-ab36-56c130cde40f/20/06/03/16/fc96d39a-9bc9-4ddc-ab36-56c130cde40f_1_200603T163851606Z.mp4?Expires=1595678805&Signature=aeSehOHLKop5nvjMgI3cFvo5sHjfaWhdj~O4fAa0XsbUOzL5-238IjTU3eF6J3Qx0UM2z2p3eOJhJbcR~lpdd96zUocswscTzkPggD~wCQqChrg7PB8DKhEgnpTc9TEbBTJ19CMFge2M3p~hnVzegn3E1fqitqTiskw75fP0uyAzszj8rlEVY--ZctW36ED7bNR6RQleF-ZfO-7LKJXf5vlo87VIv44CuP4JGYtBhfxIY9Ybm8tEWEHJGvi5yoZx7v624YnADrrFRQwNkcazpq4xBKTfRNARCSWDHzL-bML-CJqEaYyL4B1HnHfX7D5GquguU-dA0LkwwVkj4uJEGg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-05,PD7,1:38:21,https://ca.bbcollab.com/recording/e0fa9c9896404d2dbdc9c3c76ce60c19,https://dfz4hf1hz1uri.cloudfront.net/content/bd13a85f-1da9-4fb5-aca8-7ec8f3c8e46a/20/06/06/00/bd13a85f-1da9-4fb5-aca8-7ec8f3c8e46a_1_200606T000551609Z.mp4?Expires=1595678834&Signature=QWs96vawLtMSJ62pnj3SnO3CqRSzoho528ZGy~K92mqUagA~-AWgJrGx3Tf~lbrevt-Hx1DLSe1gFCYbz~u5TkMupvaYz0FoWjR9NiVaA4Ik1qNwjM4p~NQMGA7R~b8NWIxT1fYix-Vn9v5AHce~2AIyErwsUR8tQV0UA9fJiBCyoVdNjFUHJbtxWc5xHHQcc7yjZMi5xhD5LBizOai1o9VEd-inhWvYfPOws1PThh4I1IMmuLqogYr9bYQp1gMOTr80LTbg5dhFHgA2DipzcKnxFu7PPqJCQ4GjjGy8hcJEp1CpC4ItOOwEz8D3P28gtXYhc3WrykKGzFOrOndMTA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-08,Clase 19,2:45:16,https://ca.bbcollab.com/recording/b70400cb171a4a439f6807a1f2401423,https://dfz4hf1hz1uri.cloudfront.net/content/153ecd41-3a43-4c34-ba6b-506441dfaba0/20/06/08/23/153ecd41-3a43-4c34-ba6b-506441dfaba0_1_200608T231136527Z.mp4?Expires=1595678847&Signature=Ul5degTSnr8kyHl4kUnwnAJBill8ZV5L57W7g71wcXtVKGoGziEz-ldgwv5v~13Y-maJXk0-klMv4b9jD73jS-aiI~~V8bbGp~D5FnXyrN3P0cqajLvpaFIR4AQHFmS7IWiYBGOMrfwm0qT2yZwnBQzRVeGXJQL-l0aV5MXHUDPJCIPMjM0HvGRpuIw4fPoGFdZ9YvGsQ9vsGtkQP8LZWyDfpmztFJKCiouTGx0Z98zkMOJG4jFcxPwH0Z0-R7kPw8gGz2YjL-yqY4ViwtHlOf13VJR55ACxAKnzeQFhut9MJEikBnW0UAph0ji2YsIXsQ1s3NCFE0QQAZdYZbXT~Q__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-10,Clase 20,1:47:22,https://ca.bbcollab.com/recording/a9dad779a34d425ab8a95d31e1f9f776,https://dfz4hf1hz1uri.cloudfront.net/content/18cc7454-3a43-4d2f-855f-f71489ec3a81/20/06/10/18/18cc7454-3a43-4d2f-855f-f71489ec3a81_1_200610T180243882Z.mp4?Expires=1595678860&Signature=AaeztPS2pX9ZAxLK0OcZrBo5GQiJ0yZwV1~OcSf~Ps~JUyjSWkXB-4xptgCqJKuESxswIzKW32Xuax2M1Nep-nFyxTCIkPvCiA~BANakhst2oacdG2dBzW-nZ~ldbNUh8LqI5capTOXqcAqTaLT3buIoKs5S8It0jQkzJpYoznkiNYa1kzQbIdmNoRlJJ1fcoqoDp61AKoIjptSRvCd390ke9uisf7gN0xeIPO1t1vWq3NSMmYGJHFyMu5NDtOskP7ToJUsJ6rjHXs8KsuXrAVarcwzRSCxXpOC2X6kUl3GcInzfqLUPegRImr0O2D09djb3wfz8av2R5oWyKWWW9Q__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-12,Sesión - PC2,1:01:28,https://ca.bbcollab.com/recording/582e74848f6e4f5ab61dd69c0096288f,https://dfz4hf1hz1uri.cloudfront.net/content/4f5f0530-b17b-472b-a51e-2e60b10f1313/20/06/12/18/4f5f0530-b17b-472b-a51e-2e60b10f1313_1_200612T185530626Z.mp4?Expires=1595678881&Signature=R3YpuTNGFzWsIhQaY1dWQ20LQAYKgcT302hlOkTeHjU1AR6RWLmKmL8cLzjvVjLQD7w4JqS6LKbM7tSg5i5eLSeTM36uMYhwlmSQuugdcGIp0MZN5hL~nyD4b9ZjdBemO5u1rFUhfn-YqegJXMHbEK8oyC0BzGb3ybGAfjBzHa-zg0RdXSncHOmG-l1Wq55HfdVd5JZ3ewBd12Y8k-Q4pGPNjLr9AXdS2faBwox45Jec1r8HqCKdq23GCEBWn~jU5b7uMEhgoBO1WlP8CISb5yWhTG5PeJYE62xmjLivIWgaGx5MOVwI4S20qyz6pSKvWoE-xZ8fimcfMjkDE6VC1A__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-15,Clase 21,1:42:58,https://ca.bbcollab.com/recording/f8c7497286c94507bba7295262cd45cd,https://dfz4hf1hz1uri.cloudfront.net/content/a28ad106-4053-4a43-9947-e4596eeaf62b/20/06/15/16/a28ad106-4053-4a43-9947-e4596eeaf62b_1_200615T164025059Z.mp4?Expires=1595678893&Signature=ScrGf~zaZlVfUfo0jl0h8ukIeTpWLUNE53TRNuZXOtAFfSU8mkMU47WftQvwiKbe3Anzhidr7AHj~Ikg0CLgnxPIGE-hc7~~nAHMMbwwts~xEJXTUDHqORQeWNmWZVDo~KCd-n~JQFlT7vvEvYNP-0pL8qI8STcAv5jcBVnLRJsZfKYUAqEyTXEYPfkmKFURsIZfpbGohHcWP4lPt~AVyd1u8wEtP9yAHPQyxNIZC5aHHKkWDY69ovQSDaHpfRIEi7wnETXl~F2OUtTChZd6nR9he4z1KVzVOC~VS3noQw-PknuTojp8JCMf~LoC6ZA3NtAnvU9On9Faibn7s0RJNg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-17,Clase 22,1:54:39,https://ca.bbcollab.com/recording/8986602639ef4d1fa30364baeb8ce4d4,https://dfz4hf1hz1uri.cloudfront.net/content/7ef9e690-45b3-462f-9fe7-61b1b9e60258/20/06/17/16/7ef9e690-45b3-462f-9fe7-61b1b9e60258_1_200617T165305771Z.mp4?Expires=1595678915&Signature=WleFeTjXeYKp26u~cteHS6W5lMcg4oEeM9AzEkb6YOA2tGjKD-ZeTbbOuKN5ipxCbKAuVCsvPCOa5ffweHilW~ZC0folZ1kNy7kMcGbyXPv-ceq9Tk43XM~G1p02vsHXpSW9LBnCtp59b1R7GGL7h-GkaoJicbdbZ71GWZ808f6WzT1A~jc-eTQ5ta4PPdF-TRKFWfUcg6NK9l18ErLZNyihSGhsc5CXKH8VF3m~PW7By6ayOTG88HSt82D9rcI4-YuXibPDcYv9QwoHuhDoHflhtvzTJWAJo9qHnrivPin65x01e7HdbbvkeRr~-MJq7JMfS-kxS07udjLlJplsKA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-19,PD8,1:43:08,https://ca.bbcollab.com/recording/777b8e12ae9e49b885ef64ae5dd34dcf,https://dfz4hf1hz1uri.cloudfront.net/content/da0316dd-54fe-4a35-9034-4b3f5d00edf0/20/06/19/18/da0316dd-54fe-4a35-9034-4b3f5d00edf0_1_200619T184547728Z.mp4?Expires=1595678928&Signature=DTj-T-LdikEcPApfzerBDMPx8KrmREtgT8Yjcu3rOp8GpsLi32fPP0hC4svRmWs-6na9eKVvL03L6OoCsGfOgOgfs2RMQoObkG5W68W1SHtiURAQUAzGPeKUc6BYDeV8FXFgb4PiFJqJ8wlT5brs1D5scrA3xiEyOybiDIq~NnDpwsloyC10oSW9zupMvl3kCpmKhCKFSKEeHsiljpM6Ey9EirWKehHRZRuKH7bfj~Wr4KSLgfSrcyDy5t61DC50V60jUbotbZ74nBQ5Jj0VnU8FFE-pGRKe6tku0Fi0EkcDHPA79yCMflhEhKZ~gNyv-WLQdUPvGzR6ZtDy8yFSnA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-22,Clase 23,1:36:30,https://ca.bbcollab.com/recording/7ac2592f7bea4de39068c9a845684878,https://dfz4hf1hz1uri.cloudfront.net/content/b15ca9d9-3d6d-4a2a-a4d9-cab8a6d0f65c/20/06/22/16/b15ca9d9-3d6d-4a2a-a4d9-cab8a6d0f65c_1_200622T164534427Z.mp4?Expires=1595678946&Signature=WosvAJnOi1q4WfRYjVjAEZM25NH7ljv-JyOeS7ThGOnum0nTzDeJLpBlB-nUgVBgz3IMF3WM6~KpLfLLv2pfeuvHVzNhupeczUN15k3dYtvrxshy4FsOZOunGMUC1KF-QzvALCa7WlG0hp9JtvxC8EeDjZFJxWSnnQTG0ZoapTZ8ml0JH8K~8PyCr76ENyrq-hoaWXB6JTMCDYa8izRINMBkihbZh0dI8LXCGZZfAKzVtbvV6PkH7uMa5JW9uUJoDDYGhEvTmzsFM5b4XcZhbPOA6e~j2GgPm0r8xf~4cf-OtxVB0J-3LDn5gIket6FSFMIw1jVxR9F~i~0TSa1~bQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-24,Clase 24,1:42:23,https://ca.bbcollab.com/recording/976ef2307ba44330979dbc1c69ed9376,https://dfz4hf1hz1uri.cloudfront.net/content/5a6f4bdb-a200-4bd3-be4a-dca9838add23/20/06/24/16/5a6f4bdb-a200-4bd3-be4a-dca9838add23_1_200624T163939237Z.mp4?Expires=1595678961&Signature=gD1Nzb874jee-5odbiWCBH2i2mVTuWFNMRWMWpDaiN0ubsTx1EBAVYq7PXI9-Uc0Ygql9DEvNnMr5WenIaX7782RROeIL4gOEbHLnOA9Uf1B3zFWFydIXeM3knz9XX~HxkHFjfk-2c~1V8kzZMjGtLpSGCoqNMYdQucnIqflhediczx3pwbwqwtqXIclp2NHIUrS~09Ky~SvFKc1EIGTKcL2GU03rOob-FxYRwfGFqkG45UE-4rSxydsF9qNgOU8rTBeQmtlOACPoBoUtxouceX2jvUyneDmyupeqL5ssvF6~8RDbWZMnqUTqIEKAIQ9lWtkf1PjzPgTqdBnx72ZiA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-26,PD9,1:24:29,https://ca.bbcollab.com/recording/6cf9f391719649bb93f4d27e77150964,https://dfz4hf1hz1uri.cloudfront.net/content/2160cd7c-b77c-4ac3-85ec-5b5f0d04211b/20/06/29/02/2160cd7c-b77c-4ac3-85ec-5b5f0d04211b_1_200629T022222258Z.mp4?Expires=1595678974&Signature=IUkbzCI57-CxB7XAAHzs0BcOqCweuVjcZKb41HErh61QwkrsdcJVKRsav4EBgRSdZirSrR6Vfts1eCnPx0aIVqQsB0MUmPIP4zWT6Q2Ha16fmfIYqqv~sofpl-DWXT8KqX2EMLCOR8v9rKqGnjJrXMcX3y5tR1aXOVN0J5THe3RVWJHqW0Ph66CsIXVmBlWCWgjxQKZQC0jnWdZQ1~At6fxcQoA4tqGOWEtavQRy45wWDXxgJTuRG~WWrVnSNyMWJwE6MVctsN7ogwVmN3gvLH0hE1IYBXjKvU36sbvgn2IMY-H1LO6MolAJjGpMjLUveTyUONB9Zp7okcFa~3We3g__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-06-29,Clase 25,1:52:15,https://ca.bbcollab.com/recording/03874bf64f8d49d7823e432cf51a60df,https://dfz4hf1hz1uri.cloudfront.net/content/62f72a7d-4cdf-4213-9264-4689168a67d0/20/06/29/17/62f72a7d-4cdf-4213-9264-4689168a67d0_1_200629T175329796Z.mp4?Expires=1595678989&Signature=I2N5kuP3Kpcn2RIZsHi-OlN1wAoEZJUNGzCsxVynJtMPH5KDrH~-L25N1ZV4VRl699WB4ddJHW~bQj6zKhBngoZZ9IiuBeJBYooE16y-WhhTXaaCR8M1IyRAl-fj-wPuo-qR7kAml~GbfC1xnP01aEoJ2ZIUWrSn3URaHJXOOObyacNgcFolGkOX-15EyuMpr5GEJygtJtO78Qo60i~GLQK5q-L8TfLRbrbbv0DwRtMd9Z~3Mijyz2GmxWu8n1TiBtukPq--JdiHYt2lkPb0xw6ku98v-X7R2DOqQ~nTWjUIgLKwjLoTcXZh~KfDc0J~08nmMRp49yadZinte9Xc6w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-07-01,Clase 26,1:39:45,https://ca.bbcollab.com/recording/9d047e7c676b44cbb6f1e9363a29bdfb,https://dfz4hf1hz1uri.cloudfront.net/content/ab856970-729e-420e-aa1e-4b35c7a74c9e/20/07/01/21/ab856970-729e-420e-aa1e-4b35c7a74c9e_1_200701T211015722Z.mp4?Expires=1595679003&Signature=RSGX-8cNf3PkxheCfVdmtIobJMfaWqqTEZv5JTf10ggn0sCT4VTKBmdY5sdiYV0w~r-SCcXuDK~1fT5-EldQ13nX08WhJSarmDBWyhUNHFAO7K8ye5Tbj~r1hZHFnLGpG3nwW04wkPfOAFa8Dmgp2kZ2~7AuSALqr-qLBPSAW79LEXQNAJH8E4Z2Pr5xp0rUn3Zf-oHKBNsZefDnmIAjhpuB3cz6e1vU6WR8lWeiOWDaJTtNofkYOu99CqBfPANjJ0mkST4PdMhvIFIuIpMAXJjOGo2IkiBaJMWGzIoVPPfpBEUId0wWSI04s5LtdmqvPJXSLuuRTRjsSw2J6ZGvbQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-07-03,Sesión - PC4,0:31:46,https://ca.bbcollab.com/recording/d41426d2efc348d18ccefcba033746b0,https://dfz4hf1hz1uri.cloudfront.net/content/38d03bd4-32fe-4ced-837b-2206eeb36705/20/07/05/16/38d03bd4-32fe-4ced-837b-2206eeb36705_1_200705T165935210Z.mp4?Expires=1595679016&Signature=AeW-u8jMhIMWQeq6DwVEccZO2n8Gw07uoXHYSwBG0wMBRIfa~xGSR4jf~JjfA8VwqkDMdSjYyjKHK9Oy4xOP6pDjOdQeiAdAgbeCIjHMfcbg6mb6WDXbcIJ2tkY5afhshJJ3CWOxyoR13kcBVSqhIC7D1FyWUbsWeXf58WYHmv93j8h2OEajJAACcNknXt3pBmoGxOjU8B7Dzc3BKGcy4xRYexkPipirYRn9DcZLy6JErqYn40LR0URvj5pGmxsqK5m4wSt6KwVd8QZcupn5~I5AwVO9qAi~vYgyTVl2GEAjxx7kuDtuGW-F5TFW1X58WUWazp5ErzCgXYCfBJGK8g__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-07-06,Clase 27,1:52:02,https://ca.bbcollab.com/recording/126e5047461346228257e7d6c4dde072,https://dfz4hf1hz1uri.cloudfront.net/content/048bec1f-1d6d-4879-8128-ec23665ec7e9/20/07/06/20/048bec1f-1d6d-4879-8128-ec23665ec7e9_1_200706T204504514Z.mp4?Expires=1595679032&Signature=BzfCG345N~4RdmRBa6INrY4tsQ-S4-nZaY624pqqGIPaZze2GRzz6CdIevh5koTBdgSP3l7LKuiCHyWDP6yQ9St1S0AGniPZlCg2xrtiHh3CfrvegO2iqgd30xnjPo4nWUs5nM7YTF9ErQcVEtSyvGCmdC1X~9j1GTec-Y5a8w9MXkiW9cQ8VAZNDvh4O~jrFBogf~c7SG9E~CjZwqjLqvweuFBTpqjzki3t2GF6diuf3VTHM~4Z9AQhEDwFLS9CY5qUB8MsDcX-KPPIQIiWoXwEXCg5BqHzb8jHvHYM~JqDlOLJet7vZxRL-dWhgKRh0bWuYdyphirxRooCAyqNVw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-07-08,Clase 28,1:34:23,https://ca.bbcollab.com/recording/9e03c98bfaf147b281cdf2ce3500f583,https://dfz4hf1hz1uri.cloudfront.net/content/cf46521a-2297-46f5-9a67-a3e1cc6a1544/20/07/08/16/cf46521a-2297-46f5-9a67-a3e1cc6a1544_1_200708T164347280Z.mp4?Expires=1595679045&Signature=FZQ3N7C8Cvsy80CFnTR-eZyaFhoQdx0kYOp18rk3O7zoGgg--fUw908OIICaxsK2mmtXqf6l73YjM99S6eQzQ5NpHHsFMM-AW9xtrdSDmZLP-zDs3hk8O~99Z8aHgsnkubzHb7xCxHj1NyYkRHGjLbN3Brm7jSOXUbHd7QQqdipO6MJ24V1d9xslNWzQbzfJ2Ruf2RZqphnCIN28ylVaXafj96ApvrmHIyM~IHm28mcjFcNfLaRCjB6GW7-DZtrlLMVsNQqll9tAWUA-SkBbJ5iopQBVWmokPAsGl4QO09EUp2cJyEKOYOPEjqRdWznQSB~2QwbSc6xV3tlgS6tBpw__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-07-08,Clase 28,1:34:23,https://ca.bbcollab.com/recording/9e03c98bfaf147b281cdf2ce3500f583,https://dfz4hf1hz1uri.cloudfront.net/content/cf46521a-2297-46f5-9a67-a3e1cc6a1544/20/07/08/16/cf46521a-2297-46f5-9a67-a3e1cc6a1544_1_200708T164347280Z.mp4?Expires=1595679057&Signature=JYuVuiIKHU2eoctmT0nW-na4GpqylvSn-R73f99oVJ4QnsQvHOsRrabVa0rozyYXVzHUgWkMrFN6xLBF~FaeOC~LYT3B3i2E63owmroFn5zm5FcixZnUTQXNpnGNkK39Hz~kvNzyb0xZTySmyoCa0FzxxR14MRXwyUWFie1FUsDOk86Z1nItQJ4~PmnBUZG2WBDK9wNoxXusf~KIoq6T4VXWCONT1Z5CisvEHLlImguTfUHNX8LHk8Cukc4tghgZ4E4MqX2569IiblSwC444zLG51K3UjnKaR~b9kb8LGkCHLseAixMYkMIN7gW1nK7oP96B6XdfTuwVkviBiAQpjQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-07-10,Sesión final,2:20:43,https://ca.bbcollab.com/recording/4eb27fcf56384b9ba35be2f739aea1d6,https://dfz4hf1hz1uri.cloudfront.net/content/f9f8cfde-5ae6-4483-ac2a-6f01171bdfb4/20/07/10/21/f9f8cfde-5ae6-4483-ac2a-6f01171bdfb4_1_200710T213958021Z.mp4?Expires=1595679074&Signature=ZkjrUjzIIzjLGEu8IQrivonR1T-LacS2M6sCB3bCzhaGNInJl5tYd6H8JjBnQD1IubSZIaTYPwHDVeBHCLzE4dY6hhAU8sBGml4f0UVAmONCEKHOGkOhDgxHEUeZrslpZojL5r-5JNcTFFtdV6abq3FkBRsSsnZjIqnrWNGLS12Xwk5Sr-ZmBJzYTyakWi9Rl1kFpfLJIGHfRkwdNQNTOEprusyZkWYC8Nxnm~lZbYAqbQNgKVIr4ED-0tLq-U2VZyz5uhnGv~hk98aNmw2EeqLiKUurWui-uCuDorOv8FV2WOQjfNENTjRdOiOalURBY7pQchR7iIbEa8fmM~~HVA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-07-10,Sesión final,2:20:43,https://ca.bbcollab.com/recording/4eb27fcf56384b9ba35be2f739aea1d6,https://dfz4hf1hz1uri.cloudfront.net/content/f9f8cfde-5ae6-4483-ac2a-6f01171bdfb4/20/07/10/21/f9f8cfde-5ae6-4483-ac2a-6f01171bdfb4_1_200710T213958021Z.mp4?Expires=1595679087&Signature=dHiGjEFwpcPUbl8xu~PiuZf2oFF2JvpWQcNpulbQ7mYkQrqb0QBR8U5xV~Eh8aG4lbDuOIzhlY~KiPOYZeekwt4PptPzMs52NQd6WtbGsYlZc6hp3faGnAm7ZRzOnOWK65Dd1nlQV52ayKtwmfcMuFNahhBgEL91-6fawyGCzlLEA7ve2tsmClmncgUUmit9RqkBCV-F-TjRrt22bbVvJQ6Hy1GIGmbtZ~GbAFPw5PDdy-RnXiXMpJLgzQ5xjf~kJbp8CbfUmSuWCDGSbyoYGA0QvVEztNTaXbLlk~yay8saQhLdU2LumI~2mtjM9k3gUioOYbRV780kmzV3h~igsg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Macroeconomía II,B,2020-07-14,Examen Final,2:16:30,https://ca.bbcollab.com/recording/469c6b1fed394cddb6b4bb3edeb95418,https://dfz4hf1hz1uri.cloudfront.net/content/554672c0-b0c1-44d9-928e-854d1afb07da/20/07/15/00/554672c0-b0c1-44d9-928e-854d1afb07da_1_200715T004404217Z.mp4?Expires=1595679108&Signature=EYb0jtSHCbGaj7VWFkrIG3Qu1fLsn~IdSnKwfgf5uWRpLIBNFDovV4hepYCavCkj-xMkEwNiAXtK-0w4PnZ7qVn7~~ioblq1KfvCFnHktjkXwFSHWsXkEOcglzdX6Ww57cpjvNbpO~V90qaVQO7FUcU1m-KthAsE476Z23GCMXmHw7ZAOwSCbsXcmoEbTkldgjiYWW6Hm34Bq--BxNz5x2k9rlTZGrm9YyUQvbqTM-LxXIqdTzUIf2FlFWPb0T4DZC8R7O3Lr1Rp6vLH83p0XVUhwDfiMOkWU4XVILJ3xLG0XrrsMVUO~OnlNfWX1Qe9Hm~iKH7BSGxtNE-qmwYt4g__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
